Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
184,3357,6629,8849,9580,9555,738,718,703,711,0
184,3357,6638,8630,9538,9726,738,717,704,711,0
184,3357,6340,8816,9621,9712,738,717,704,711,0
184,3357,6505,8621,9477,9828,738,717,704,711,0
184,3357,6599,8695,9600,9921,738,717,704,711,0
184,3357,6348,8718,9707,9918,738,717,704,711,0
184,3357,6650,8634,9400,9989,738,718,705,711,0
184,3357,6442,8730,9798,9898,738,717,704,711,0
184,3357,6504,8640,9658,9912,738,718,704,711,0
184,3357,6782,8697,9589,9890,738,717,704,711,0
184,3357,6558,8847,9634,9839,738,717,704,711,0
184,3357,6795,8618,9427,9993,738,717,704,710,0
184,3357,6605,8697,9675,9886,737,717,704,711,0
184,3357,6458,8716,9712,9953,738,718,704,711,0
184,3357,6863,8623,9584,9840,738,717,704,711,0
184,3357,6505,8814,9749,9590,737,717,704,711,0
184,3357,6643,8526,9567,9956,737,717,704,711,0
184,3357,6537,8714,9675,9867,738,717,704,711,0
184,3357,6714,8592,9642,9935,738,718,704,711,0
